problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty,difficulty_label,similar_domain,similar_subtopic,similar_difficulty,similar_difficulty_label,same_domain,same_difficulty
MATHNET-0cie,MATHNET-0c9v,1.0,10,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-071o,MATHNET-07n6,0.7925269268088745,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,True
MATHNET-071o,MATHNET-00a6,0.7819439141832508,2,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-071o,MATHNET-09vr,0.7735031782556487,3,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-071o,MATHNET-00ok,0.7695623390466075,4,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,4,Hard,False,True
MATHNET-071o,MATHNET-0iyz,0.7561098111399672,5,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,4,Hard,False,True
MATHNET-071o,MATHNET-0bo4,0.7542317769053186,6,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-071o,MATHNET-01ug,0.7537456087838704,7,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Other,4,Hard,False,True
MATHNET-071o,MATHNET-0677,0.7464723959758539,8,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization,4,Hard,False,True
MATHNET-071o,MATHNET-07nh,0.7464055644211515,9,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-071o,MATHNET-0clz,0.7440341346112097,10,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-084e,MATHNET-09qh,0.8913161587987105,1,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Other,3,Medium,True,True
MATHNET-084e,MATHNET-062q,0.8870224808345588,2,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Number Theory,Diophantine Equations | Modular Arithmetic | Residues and Primitive Roots,3,Medium,False,True
MATHNET-084e,MATHNET-0cmk,0.8789353995641545,3,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Algebra | Discrete Mathematics,Combinatorics | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-084e,MATHNET-05tc,0.8517683970094571,4,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-084e,MATHNET-0220,0.849471335676878,5,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-084e,MATHNET-02ya,0.8394722857444261,6,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-084e,MATHNET-0g28,0.8374623863788924,7,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-084e,MATHNET-029t,0.8364159959757641,8,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,False,True
MATHNET-084e,MATHNET-0buy,0.8230993058836424,9,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Number-Theoretic Functions | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-084e,MATHNET-0fjo,0.8216145917827298,10,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-01u9,MATHNET-08rj,0.8167538268684883,1,Geometry,Plane Geometry,3,Medium,Geometry,Solid Geometry,3,Medium,True,True
MATHNET-01u9,MATHNET-0a7l,0.792456721188733,2,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-01u9,MATHNET-0dyz,0.7912188486477763,3,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-01u9,MATHNET-0aho,0.7768696626724546,4,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-01u9,MATHNET-01uc,0.7759732411648599,5,Geometry,Plane Geometry,3,Medium,Algebra,Equations and Inequalities,3,Medium,False,True
MATHNET-01u9,MATHNET-0a5l,0.7621459086186448,6,Geometry,Plane Geometry,3,Medium,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-01u9,MATHNET-03bq,0.7611450543692942,7,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-01u9,MATHNET-0dk0,0.7555947804643557,8,Geometry,Plane Geometry,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-01u9,MATHNET-0l8o,0.746297554447975,9,Geometry,Plane Geometry,3,Medium,Algebra,Equations and Inequalities,3,Medium,False,True
MATHNET-01u9,MATHNET-0kd5,0.7460103077316919,10,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry | Solid Geometry,3,Medium,True,True
MATHNET-00kp,MATHNET-0h27,0.9237623493002156,1,Algebra,Equations and Inequalities,2,Easy,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-00kp,MATHNET-0adb,0.9055698158969804,2,Algebra,Equations and Inequalities,2,Easy,Algebra | Discrete Mathematics,Combinatorics | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-00kp,MATHNET-02f2,0.8905533320242456,3,Algebra,Equations and Inequalities,2,Easy,Geometry,Solid Geometry,2,Easy,False,True
MATHNET-00kp,MATHNET-0gtj,0.8879249790013988,4,Algebra,Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-00kp,MATHNET-0jw5,0.8685277056680872,5,Algebra,Equations and Inequalities,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,False,True
MATHNET-00kp,MATHNET-0fev,0.8647137122042774,6,Algebra,Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-00kp,MATHNET-0ikl,0.8508935087934241,7,Algebra,Equations and Inequalities,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-00kp,MATHNET-0h46,0.8472966762980025,8,Algebra,Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-00kp,MATHNET-0irf,0.8449166217204798,9,Algebra,Equations and Inequalities,2,Easy,Algebra,Intermediate Algebra,2,Easy,True,True
MATHNET-00kp,MATHNET-01qj,0.8423737651942867,10,Algebra,Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-03z3,MATHNET-0ijk,0.7951068290765739,1,Algebra,Equations and Inequalities,5,Very Hard,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,True,False
MATHNET-03z3,MATHNET-07dr,0.7811990435185561,2,Algebra,Equations and Inequalities,5,Very Hard,Algebra,Algebraic Expressions | Intermediate Algebra,5,Very Hard,True,True
MATHNET-03z3,MATHNET-0akb,0.7761710472517965,3,Algebra,Equations and Inequalities,5,Very Hard,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,False,False
MATHNET-03z3,MATHNET-07ad,0.7650150694117711,4,Algebra,Equations and Inequalities,5,Very Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,False
MATHNET-03z3,MATHNET-0dst,0.7612977186348463,5,Algebra,Equations and Inequalities,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-03z3,MATHNET-047k,0.7595011751263537,6,Algebra,Equations and Inequalities,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,5,Very Hard,False,True
MATHNET-03z3,MATHNET-01zv,0.7536780042894801,7,Algebra,Equations and Inequalities,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,True,True
MATHNET-03z3,MATHNET-00rl,0.7532799435549113,8,Algebra,Equations and Inequalities,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-03z3,MATHNET-00ac,0.7497032824995415,9,Algebra,Equations and Inequalities,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-03z3,MATHNET-0b7n,0.746731403823648,10,Algebra,Equations and Inequalities,5,Very Hard,Geometry,Plane Geometry,4,Hard,False,False
MATHNET-03tp,MATHNET-0l47,0.8267818183431088,1,Algebra,Equations and Inequalities,3,Medium,Discrete Mathematics,Combinatorics,2,Easy,False,False
MATHNET-03tp,MATHNET-0ecu,0.8257908573597817,2,Algebra,Equations and Inequalities,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,True,True
MATHNET-03tp,MATHNET-0edn,0.8047170024782386,3,Algebra,Equations and Inequalities,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-03tp,MATHNET-0kig,0.7817878410685286,4,Algebra,Equations and Inequalities,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,True,True
MATHNET-03tp,MATHNET-0kqz,0.7363330547623947,5,Algebra,Equations and Inequalities,3,Medium,Algebra | Geometry,Algebraic Expressions | Linear Algebra | Plane Geometry,2,Easy,False,False
MATHNET-03tp,MATHNET-08cg,0.7357905807063052,6,Algebra,Equations and Inequalities,3,Medium,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,True,False
MATHNET-03tp,MATHNET-08x7,0.7288638037126324,7,Algebra,Equations and Inequalities,3,Medium,Algebra,Algebraic Expressions,2,Easy,True,False
MATHNET-03tp,MATHNET-0kq5,0.7222005583715405,8,Algebra,Equations and Inequalities,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-03tp,MATHNET-03qo,0.7199529414758958,9,Algebra,Equations and Inequalities,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-03tp,MATHNET-0apw,0.7179141416550094,10,Algebra,Equations and Inequalities,3,Medium,Algebra,Algebraic Expressions,3,Medium,True,True
MATHNET-0e73,MATHNET-0500,0.8358030398416025,1,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-0e73,MATHNET-07rd,0.8314898395616869,2,Discrete Mathematics,Combinatorics,4,Hard,Number Theory,Divisibility / Factorization,4,Hard,False,True
MATHNET-0e73,MATHNET-06i3,0.8033756885033103,3,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations | Intermediate Algebra,4,Hard,False,True
MATHNET-0e73,MATHNET-0cg1,0.7977643738730328,4,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0e73,MATHNET-0gqz,0.7907083238867791,5,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-0e73,MATHNET-0eak,0.7675767232799671,6,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-0e73,MATHNET-03wz,0.7492988400756082,7,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0e73,MATHNET-01bf,0.7410242845133685,8,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-0e73,MATHNET-0f8b,0.740813885016338,9,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0e73,MATHNET-0a7h,0.7402443919732347,10,Discrete Mathematics,Combinatorics,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-0698,MATHNET-0c1k,1.0,1,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Number Theory,Divisibility / Factorization | Modular Arithmetic,2,Easy,True,True
MATHNET-0698,MATHNET-0djw,1.0,2,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,False,True
MATHNET-0698,MATHNET-0b09,1.0,3,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Number Theory,Modular Arithmetic | Residues and Primitive Roots,2,Easy,True,True
MATHNET-0698,MATHNET-0c6i,1.0,4,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,True,True
MATHNET-0698,MATHNET-0f6y,1.0,5,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,False,True
MATHNET-0698,MATHNET-09jj,1.0,6,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,True,True
MATHNET-0698,MATHNET-08id,1.0,7,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,False,True
MATHNET-0698,MATHNET-009e,0.9736769618428576,8,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Discrete Mathematics | Number Theory,Combinatorics | Diophantine Equations | Divisibility / Factorization,2,Easy,False,True
MATHNET-0698,MATHNET-0lbg,0.9736769618428576,9,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Algebra | Discrete Mathematics | Number Theory,Algebraic Expressions | Combinatorics | Modular Arithmetic,2,Easy,False,True
MATHNET-0698,MATHNET-01p2,0.9736769618428576,10,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,2,Easy,Algebra | Discrete Mathematics | Number Theory,Abstract Algebra | Combinatorics | Modular Arithmetic,2,Easy,False,True
MATHNET-0g0v,MATHNET-05tc,0.8531799450217149,1,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0g0v,MATHNET-05x1,0.8398138202480571,2,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0g0v,MATHNET-02qx,0.8181262880474739,3,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0g0v,MATHNET-01l1,0.8166876580068563,4,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0g0v,MATHNET-024k,0.8148328146005778,5,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0g0v,MATHNET-022e,0.8096515569053859,6,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0g0v,MATHNET-0cmk,0.8083072994137737,7,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Algebra | Discrete Mathematics,Combinatorics | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0g0v,MATHNET-0fvm,0.8079915634656113,8,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0g0v,MATHNET-09do,0.8076086083470567,9,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,False,True
MATHNET-0g0v,MATHNET-09qh,0.8075475036019081,10,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Other,3,Medium,False,True
MATHNET-0ef5,MATHNET-02uo,0.946604774865226,1,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra,Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-0ef5,MATHNET-02x1,0.8890679251531236,2,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-0ef5,MATHNET-05i6,0.8745962688620592,3,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0ef5,MATHNET-0i3q,0.865267050015004,4,Algebra,Prealgebra / Basic Algebra,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0ef5,MATHNET-0fev,0.8420386106568758,5,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-0ef5,MATHNET-0ft3,0.8403087567000327,6,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra | Geometry,Equations and Inequalities | Plane Geometry,2,Easy,False,True
MATHNET-0ef5,MATHNET-0jdx,0.8366058526594791,7,Algebra,Prealgebra / Basic Algebra,2,Easy,Algebra | Number Theory,Diophantine Equations | Divisibility / Factorization | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0ef5,MATHNET-0g7r,0.8359049183343309,8,Algebra,Prealgebra / Basic Algebra,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-0ef5,MATHNET-06c9,0.8355636991397328,9,Algebra,Prealgebra / Basic Algebra,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0ef5,MATHNET-0fk5,0.8317333063579704,10,Algebra,Prealgebra / Basic Algebra,2,Easy,Geometry,Solid Geometry,2,Easy,False,True
MATHNET-0gbv,MATHNET-09c4,0.8549143573511143,1,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization,3,Medium,False,True
MATHNET-0gbv,MATHNET-090w,0.8440397876328669,2,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0gbv,MATHNET-0g57,0.8422832260371187,3,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra,Intermediate Algebra,3,Medium,False,True
MATHNET-0gbv,MATHNET-0g60,0.8409244569919357,4,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations,3,Medium,True,True
MATHNET-0gbv,MATHNET-0fvr,0.8281626291523139,5,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0gbv,MATHNET-0h8g,0.8226040885971859,6,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Divisibility / Factorization,3,Medium,False,True
MATHNET-0gbv,MATHNET-05qv,0.8092868706033243,7,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,False,True
MATHNET-0gbv,MATHNET-00cu,0.8080100708490129,8,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Modular Arithmetic,3,Medium,False,True
MATHNET-0gbv,MATHNET-0ebi,0.8038580340077099,9,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,False,True
