problem_id,domain,subtopic,concepts,problem_type,length_score,equation_score,reasoning_score,proof_score,case_score,steps_score,problem_type_score,domain_score,difficulty_score
MATHNET-06x6,Geometry,Plane Geometry,"Triangles > Triangle centers: centroid, incenter, circumcenter, orthocenter, Euler line, nine-point circle | Quadrilaterals > Cyclic quadrilaterals | Circles > Tangents | Transformations > Spiral similarity | Advanced Configurations > Miquel point | Miscellaneous > Angle chasing",proof only,0.7079129049389272,0.8279914529914529,0.8188044831880449,0.0,0.0,0.8672331386086033,1.0,0.8918918918918919,0.638678153529639
MATHNET-03f4,Algebra,Equations and Inequalities | Intermediate Algebra,Linear and quadratic inequalities | Quadratic functions | Logarithmic functions,proof and answer,0.4073287307488051,0.36111111111111116,0.34993773349937735,0.0,0.0,0.32713754646840143,0.8461538461538461,0.8108108108108109,0.31104539025331107
MATHNET-0eao,Algebra,Prealgebra / Basic Algebra,Simple Equations,final answer only,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.8108108108108109,0.012858428700012858
MATHNET-06ak,Algebra,Equations and Inequalities | Intermediate Algebra,QM-AM-GM-HM / Power Mean | Quadratic functions,proof and answer,0.6606479022835899,0.5966880341880343,0.0,0.6109422492401216,0.6845238095238095,0.32713754646840143,0.8461538461538461,0.8108108108108109,0.4793300758647294
MATHNET-0b84,Geometry,Plane Geometry,Triangles | Transformations > Homothety | Miscellaneous > Distance chasing,proof only,0.3451938396176314,0.31143162393162394,0.34993773349937735,0.7545592705167175,0.0,0.4843335103558152,1.0,0.8918918918918919,0.41018387553041025
MATHNET-0g60,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations,"Techniques: modulo, size analysis, order analysis, inequalities | Infinite descent / root flipping | Polynomials > Polynomial operations",proof and answer,0.45087626128518316,0.6116452991452992,0.0,0.0,0.0,0.4843335103558152,0.8461538461538461,0.8783783783783784,0.3151922335090652
MATHNET-0juf,Geometry | Number Theory,Divisibility / Factorization | Plane Geometry,Analytic / Coordinate Methods > Cartesian coordinates | Transformations > Translation | Least common multiples (lcm),proof and answer,0.22357939458311202,0.17254273504273504,0.34993773349937735,0.0,0.0,0.4843335103558152,0.8461538461538461,0.918918918918919,0.25411469718400415
MATHNET-0bm7,Geometry,Plane Geometry,"Transformations > Inversion | Triangles > Triangle centers: centroid, incenter, circumcenter, orthocenter, Euler line, nine-point circle | Circles > Tangents",proof only,0.5215082315454063,0.7179487179487178,0.0,0.0,0.0,0.1486988847583643,1.0,0.8918918918918919,0.31760318889031763
MATHNET-0aut,Algebra | Geometry,Intermediate Algebra | Plane Geometry,Analytic / Coordinate Methods > Cartesian coordinates | Geometric Inequalities > Optimization in geometry | Quadratic functions,proof and answer,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8513513513513513,0.036325061077536316
MATHNET-09vr,Algebra,Algebraic Expressions,Polynomials > Polynomial operations | Polynomials > Intermediate Value Theorem,proof only,0.5751460435475305,0.6501068376068376,0.8188044831880449,0.0,0.552827380952381,0.4843335103558152,1.0,0.8108108108108109,0.5739038189533239
MATHNET-0925,Geometry,Plane Geometry,Circles > Tangents | Circles > Radical axis theorem | Quadrilaterals > Cyclic quadrilaterals | Miscellaneous > Angle chasing,proof only,0.6346255974508763,0.7179487179487178,0.8549190535491905,0.0,0.0,0.6016994158258099,1.0,0.8918918918918919,0.5763790664780765
MATHNET-0ibi,Geometry,Plane Geometry,"Triangles > Triangle centers: centroid, incenter, circumcenter, orthocenter, Euler line, nine-point circle | Miscellaneous > Constructions and loci | Miscellaneous > Angle chasing",proof only,0.25438130642591605,0.3888888888888889,0.5292652552926526,0.0,0.0,0.4843335103558152,1.0,0.8918918918918919,0.34344863057734343
MATHNET-0am1,Precalculus,Trigonometric functions,,final answer only,0.5847052575677111,0.5422008547008548,0.5292652552926526,0.0,0.0,0.9713223579394583,0.3076923076923077,0.5405405405405406,0.47277227722772275
MATHNET-0677,Number Theory,Diophantine Equations | Divisibility / Factorization,"Factorization techniques | Techniques: modulo, size analysis, order analysis, inequalities",proof and answer,0.807222517259692,0.8247863247863247,0.8549190535491905,0.0,0.783482142857143,0.32713754646840143,0.8461538461538461,0.9459459459459459,0.6667738202391669
MATHNET-0fev,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,Integers | Other | Linear and quadratic inequalities,proof and answer,0.21295804567180027,0.24145299145299148,0.0,0.0,0.0,0.1486988847583643,0.8461538461538461,0.8108108108108109,0.14851485148514854
MATHNET-0901,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Functional Equations > Injectivity / surjectivity | Greatest common divisors (gcd),proof and answer,0.6728624535315983,0.7612179487179486,0.9371108343711084,0.9224924012158056,0.0,0.4843335103558152,0.8461538461538461,0.8783783783783784,0.7065385109939566
MATHNET-05jg,Geometry,Plane Geometry,Triangles > Triangle trigonometry | Transformations > Homothety | Miscellaneous > Angle chasing,proof only,0.8783855549654805,0.9332264957264957,0.0,0.0,0.0,0.8374933616569304,1.0,0.8918918918918919,0.5262633406197762
MATHNET-04ru,Geometry,Plane Geometry,Circles > Circle of Apollonius | Transformations > Homothety | Triangles > Triangle trigonometry | Miscellaneous > Constructions and loci | Miscellaneous > Angle chasing,proof and answer,0.9352097716409985,0.9369658119658119,0.9589041095890412,0.7545592705167175,0.9278273809523812,0.8374933616569304,0.8461538461538461,0.8918918918918919,0.9082229651536584
MATHNET-0d6i,Geometry,Plane Geometry,"Triangles > Triangle centers: centroid, incenter, circumcenter, orthocenter, Euler line, nine-point circle | Quadrilaterals > Cyclic quadrilaterals | Miscellaneous > Angle chasing",proof only,0.33404142326075403,0.6842948717948718,0.5292652552926526,0.0,0.0,0.6016994158258099,1.0,0.8918918918918919,0.4302751703741804
MATHNET-0jfs,Geometry,Plane Geometry,"Analytic / Coordinate Methods > Complex numbers in geometry | Triangles > Triangle centers: centroid, incenter, circumcenter, orthocenter, Euler line, nine-point circle",final answer only,0.3159851301115241,0.49198717948717957,0.34993773349937735,0.0,0.0,0.6016994158258099,0.3076923076923077,0.8918918918918919,0.32522180789507527
MATHNET-0i9x,Discrete Mathematics,Combinatorics,Invariants / monovariants | Games / greedy algorithms,proof only,0.9915029208709506,0.9663461538461537,0.9489414694894147,0.9703647416413373,0.9747023809523812,0.9198088157195964,1.0,1.0,0.9755046933264757
MATHNET-0bhj,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Linear and quadratic inequalities | Simple Equations,proof and answer,0.7748274030801912,0.8637820512820513,0.8804483188044833,0.8366261398176291,0.6845238095238095,0.9883165161975571,0.8461538461538461,0.8108108108108109,0.8456988555998457
MATHNET-0bmd,Algebra | Number Theory,Divisibility / Factorization | Modular Arithmetic | Prealgebra / Basic Algebra,Prime numbers | Integers,proof and answer,0.4912373871481678,0.4738247863247863,0.5292652552926526,0.0,0.0,0.6016994158258099,0.8461538461538461,0.8783783783783784,0.42358878745017353
MATHNET-0gfz,Algebra | Discrete Mathematics,Algorithms | Linear Algebra,Matrices,proof only,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9054054054054054,0.044040118297544006
MATHNET-06pl,Geometry,Plane Geometry,Concurrency and Collinearity | Analytic / Coordinate Methods > Trigonometry | Miscellaneous > Distance chasing | Miscellaneous > Constructions and loci,proof only,0.9150292087095061,0.9182692307692307,0.8804483188044833,0.7545592705167175,0.0,0.8672331386086033,1.0,0.8918918918918919,0.8136170759933137
MATHNET-07j1,Discrete Mathematics,Combinatorics,"Counting two ways | Pigeonhole principle | Coloring schemes, extremal arguments",proof and answer,0.5639936271906532,0.17254273504273504,0.6587795765877957,0.7545592705167175,0.552827380952381,0.6919808815719597,0.8461538461538461,1.0,0.570914234280571
MATHNET-0azg,Algebra,Algebraic Expressions,"Polynomials > Polynomial interpolation: Newton, Lagrange | Polynomials > Polynomial operations",proof and answer,0.3361656930430164,0.49198717948717957,0.6587795765877957,0.0,0.0,0.4843335103558152,0.8461538461538461,0.8108108108108109,0.4002507393596503
MATHNET-0d0r,Algebra,Equations and Inequalities,QM-AM-GM-HM / Power Mean | Muirhead / majorization,proof only,0.5013276686139139,0.36111111111111116,0.5292652552926526,0.6109422492401216,0.6845238095238095,0.32713754646840143,1.0,0.8108108108108109,0.5139513951395139
MATHNET-0j2y,Algebra,Algebraic Expressions,Polynomials > Polynomial operations | Polynomials > Roots of unity,final answer only,0.1853425385023898,0.13301282051282054,0.34993773349937735,0.0,0.0,0.1486988847583643,0.3076923076923077,0.8108108108108109,0.17201362993442196
MATHNET-0b2x,Algebra | Discrete Mathematics | Number Theory,Abstract Algebra | Combinatorics | Divisibility / Factorization | Modular Arithmetic,Chinese remainder theorem | Greatest common divisors (gcd) | Inclusion-exclusion | Group Theory,proof and answer,0.7780138077535849,0.7270299145299145,0.8804483188044833,0.6109422492401216,0.9278273809523812,0.4843335103558152,0.8461538461538461,0.918918918918919,0.7557220007715059
MATHNET-020t,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,"Polynomials | Polynomials > Polynomial interpolation: Newton, Lagrange | Factorization techniques",proof and answer,0.7381837493361656,0.8279914529914529,0.6587795765877957,0.9414893617021277,0.783482142857143,0.8900690387679234,0.8461538461538461,0.8783783783783784,0.7961617590330462
MATHNET-0k94,Discrete Mathematics,Combinatorics,Invariants / monovariants,proof and answer,0.370154009559214,0.1917735042735043,0.6587795765877957,0.0,0.0,0.4843335103558152,0.8461538461538461,1.0,0.3587823068021088
MATHNET-0f8b,Geometry,Plane Geometry,Transformations > Homothety | Miscellaneous > Constructions and loci,proof only,0.5215082315454063,0.6917735042735044,0.6587795765877957,0.8882978723404256,0.6845238095238095,0.4843335103558152,1.0,0.8918918918918919,0.6614375723286616
MATHNET-0eug,Algebra | Geometry,Equations and Inequalities | Plane Geometry,Cauchy-Schwarz | QM-AM-GM-HM / Power Mean | Triangles > Triangle inequalities,proof only,0.1163037705788635,0.13301282051282054,0.34993773349937735,0.6109422492401216,0.0,0.1486988847583643,1.0,0.8513513513513513,0.2627298444130128
MATHNET-0gqz,Discrete Mathematics,Combinatorics,Games / greedy algorithms | Invariants / monovariants | Induction / smoothing,proof and answer,0.7206585236325014,0.6623931623931625,0.5292652552926526,0.8882978723404256,0.8757440476190478,0.32713754646840143,0.8461538461538461,1.0,0.6712421242124212
MATHNET-02jw,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Polynomials > Polynomial operations | Simple Equations,MCQ,0.08178438661710037,0.08173076923076925,0.0,0.0,0.0,0.4843335103558152,0.0,0.8108108108108109,0.09319146200334318
MATHNET-0fx2,Number Theory,Diophantine Equations | Divisibility / Factorization,"Greatest common divisors (gcd) | Prime numbers | Techniques: modulo, size analysis, order analysis, inequalities",proof and answer,0.5560276155071694,0.6752136752136753,0.0,0.0,0.0,0.7594264471587892,0.8461538461538461,0.9459459459459459,0.387038703870387
MATHNET-06y4,Algebra,Algebraic Expressions,Functional Equations | Functional Equations > Injectivity / surjectivity,proof and answer,0.9883165161975571,0.9914529914529915,0.9682440846824408,0.9962006079027356,0.9866071428571428,0.6016994158258099,0.8461538461538461,0.8108108108108109,0.9381188118811881
MATHNET-00jk,Algebra,Algebraic Expressions,Sequences and Series > Recurrence relations | Functional Equations > Existential quantifiers,proof only,0.5778013807753585,0.33653846153846156,0.34993773349937735,0.9224924012158056,0.0,0.1486988847583643,1.0,0.8108108108108109,0.4497878359264499
MATHNET-0jgr,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Invariants / monovariants,proof and answer,0.6781731279872542,0.560363247863248,0.5292652552926526,0.6109422492401216,0.552827380952381,0.8061603823685608,0.8461538461538461,0.972972972972973,0.6367815352963867
MATHNET-0acz,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations | Divisibility / Factorization,"Sequences and Series > Recurrence relations | Greatest common divisors (gcd) | Factorization techniques | Techniques: modulo, size analysis, order analysis, inequalities",proof and answer,0.5995751460435474,0.7270299145299145,0.6587795765877957,0.9224924012158056,0.6845238095238095,0.1486988847583643,0.8461538461538461,0.8783783783783784,0.6436607946508938
MATHNET-0fg6,Geometry,Plane Geometry,"Circles > Radical axis theorem | Transformations > Inversion | Advanced Configurations > Polar triangles, harmonic conjugates | Miscellaneous > Angle chasing",proof only,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8918918918918919,0.04371865758004375
MATHNET-0bml,Algebra,Prealgebra / Basic Algebra,Decimals,proof and answer,0.3738714816781731,0.31143162393162394,0.0,0.0,0.0,0.1486988847583643,0.8461538461538461,0.8108108108108109,0.20010929664395008
MATHNET-01nc,Geometry,Plane Geometry,Circles > Tangents | Analytic / Coordinate Methods > Cartesian coordinates,proof only,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8918918918918919,0.04371865758004375
MATHNET-01l8,Geometry,Plane Geometry,Quadrilaterals > Cyclic quadrilaterals | Circles | Miscellaneous > Angle chasing | Miscellaneous > Distance chasing,proof only,0.31120552310143385,0.4150641025641026,0.8549190535491905,0.0,0.0,0.4843335103558152,1.0,0.8918918918918919,0.42918220393467915
MATHNET-0f8j,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,Invariants / monovariants | Factorization techniques,proof and answer,0.1964949548592671,0.43589743589743596,0.34993773349937735,0.0,0.552827380952381,0.4843335103558152,0.8461538461538461,0.972972972972973,0.34415584415584416
MATHNET-0k6m,Statistics,Probability,Counting Methods > Other,proof and answer,0.3382899628252788,0.15224358974358973,0.0,0.6109422492401216,0.0,0.32713754646840143,0.8461538461538461,0.2702702702702703,0.24903561784749909
MATHNET-07la,Number Theory,Divisibility / Factorization,Factorization techniques,proof only,0.2002124269782262,0.2676282051282051,0.34993773349937735,0.0,0.0,0.1486988847583643,1.0,0.9459459459459459,0.23206249196348203
MATHNET-02ya,Geometry,Plane Geometry,Triangles > Triangle trigonometry | Miscellaneous > Angle chasing | Miscellaneous > Constructions and loci,proof and answer,0.5894848645778014,0.5261752136752137,0.0,0.0,0.0,0.6016994158258099,0.8461538461538461,0.8918918918918919,0.34785264240709785
MATHNET-0ckb,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Linear and quadratic inequalities | Simple Equations,proof only,0.15454062665958573,0.24145299145299148,0.7540473225404732,0.0,0.6845238095238095,0.1486988847583643,1.0,0.8108108108108109,0.3556641378423557
MATHNET-02eg,Discrete Mathematics,Combinatorics,"Invariants / monovariants | Coloring schemes, extremal arguments",proof and answer,0.7195963887413701,0.7051282051282051,0.7540473225404732,0.7545592705167175,0.6845238095238095,0.6016994158258099,0.8461538461538461,1.0,0.7248617718914749
MATHNET-05lp,Discrete Mathematics,Combinatorics,Counting two ways,proof only,0.7822623473181094,0.4738247863247863,0.0,0.0,0.0,0.8900690387679234,1.0,1.0,0.42898932750417895
MATHNET-04t3,Discrete Mathematics,Combinatorics,Induction / smoothing | Games / greedy algorithms,proof only,0.8831651619755709,0.8728632478632478,0.9034869240348692,0.7545592705167175,0.0,0.7594264471587892,1.0,1.0,0.791982769705542
MATHNET-0dyh,Geometry,Plane Geometry,Miscellaneous > Angle chasing | Miscellaneous > Distance chasing | Triangles > Triangle trigonometry,proof only,0.6686139139670737,0.7692307692307693,0.8188044831880449,0.0,0.0,0.6016994158258099,1.0,0.8918918918918919,0.5864086408640865
MATHNET-0jgz,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,Fermat / Euler / Wilson theorems | Factorization techniques | Sequences and Series > Recurrence relations,proof only,0.9522039298990972,0.9690170940170939,0.7540473225404732,0.9224924012158056,0.9002976190476191,0.9500796601168348,1.0,0.8783783783783784,0.9144914491449146
MATHNET-0dsa,Discrete Mathematics,Combinatorics,"Invariants / monovariants | Coloring schemes, extremal arguments",proof and answer,0.2559745087626128,0.2884615384615385,0.34993773349937735,0.0,0.552827380952381,0.6016994158258099,0.8461538461538461,1.0,0.3467918220393468
